PARENT_KEY_ID               ,PRODUCT_GUID_NODE_KEY    ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          
74867AD200E41EDBA5D8B0C98DCCC052  ,74867AD200E41EDBA5D8B06B26F14052  ,EUR          ,190.16,159.8,30.36
74867AD200E41EDBA5D8B0C98DCCC052  ,74867AD200E41EDBA5D8B06B26EBA052  ,EUR          ,1963.5,1650,313.5
74867AD200E41EDBA5D8B0C98DCCC052  ,74867AD200E41EDBA5D8B06B26F6E052  ,EUR          ,160.61,134.97,25.64
74867AD200E41EDBA5D8B0C98DCCC052  ,74867AD200E41EDBA5D8B06B26F14052  ,EUR          ,95.08,79.9,15.18
74867AD200E41EDBA5D8B0C98DCCE052  ,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,3303.44,2776,527.44
74867AD200E41EDBA5D8B0C98DCCE052  ,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,54.74,46,8.74
74867AD200E41EDBA5D8B0C98DCCE052  ,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,235.62,198,37.62
74867AD200E41EDBA5D8B0C98DCCE052  ,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,4955.16,4164,791.16
74867AD200E41EDBA5D8B0C98DCCE052  ,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,27.37,23,4.37
74867AD200E41EDBA5D8B0C98DCCE052  ,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,235.62,198,37.62
74867AD200E41EDBA5D8B0C98DCD0052  ,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,3472.42,2918,554.42
74867AD200E41EDBA5D8B0C98DCD0052  ,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,1544.62,1298,246.62
74867AD200E41EDBA5D8B0C98DCD0052  ,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,16.66,14,2.66
74867AD200E41EDBA5D8B0C98DCD2052  ,74867AD200E41EDBA5D8B06B26EEE052  ,CAD          ,38.08,32,6.08
74867AD200E41EDBA5D8B0C98DCD2052  ,74867AD200E41EDBA5D8B06B26F48052  ,CAD          ,1306.62,1098,208.62
74867AD200E41EDBA5D8B0C98DCD2052  ,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,963.9,810,153.9
74867AD200E41EDBA5D8B0C98DCD2052  ,74867AD200E41EDBA5D8B06B26EEE052  ,CAD          ,38.08,32,6.08
74867AD200E41EDBA5D8B0C98DCD2052  ,74867AD200E41EDBA5D8B06B26F48052  ,CAD          ,1306.62,1098,208.62
74867AD200E41EDBA5D8B0C98DCD2052  ,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,321.3,270,51.3
74867AD200E41EDBA5D8B0C98DCD2052  ,74867AD200E41EDBA5D8B06B26EEE052  ,CAD          ,57.12,48,9.12
74867AD200E41EDBA5D8B0C98DCD4052  ,74867AD200E41EDBA5D8B06B26F6E052  ,EUR          ,53.54,44.99,8.55
74867AD200E41EDBA5D8B0C98DCD4052  ,74867AD200E41EDBA5D8B06B26F14052  ,EUR          ,285.24,239.7,45.54
74867AD200E41EDBA5D8B0C98DCD4052  ,74867AD200E41EDBA5D8B06B26EBA052  ,EUR          ,5890.5,4950,940.5
74867AD200E41EDBA5D8B0C98DCD4052  ,74867AD200E41EDBA5D8B06B26F6E052  ,EUR          ,53.54,44.99,8.55
74867AD200E41EDBA5D8B0C98DCD6052  ,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,2115.82,1778,337.82
74867AD200E41EDBA5D8B0C98DCD6052  ,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,449.82,378,71.82
74867AD200E41EDBA5D8B0C98DCD6052  ,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,2115.82,1778,337.82
74867AD200E41EDBA5D8B0C98DCD6052  ,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,674.73,567,107.73
74867AD200E41EDBA5D8B0C98DCD6052  ,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,2115.82,1778,337.82
74867AD200E41EDBA5D8B0C98DCD6052  ,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,449.82,378,71.82
74867AD200E41EDBA5D8B0C98DCD6052  ,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,1057.91,889,168.91
74867AD200E41EDBA5D8B0C98DCD6052  ,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,449.82,378,71.82
74867AD200E41EDBA5D8B0C98DCD6052  ,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,3173.73,2667,506.73
74867AD200E41EDBA5D8B0C98DCD8052  ,74867AD200E41EDBA5D8B06B26ED8052  ,ARS          ,583.1,490,93.1
74867AD200E41EDBA5D8B0C98DCD8052  ,74867AD200E41EDBA5D8B06B26F32052  ,ARS          ,124.95,105,19.95
74867AD200E41EDBA5D8B0C98DCD8052  ,74867AD200E41EDBA5D8B06B26F8C052  ,ARS          ,1506.54,1266,240.54
74867AD200E41EDBA5D8B0C98DCD8052  ,74867AD200E41EDBA5D8B06B26ED8052  ,ARS          ,1166.2,980,186.2
74867AD200E41EDBA5D8B0C98DCD8052  ,74867AD200E41EDBA5D8B06B26F32052  ,ARS          ,124.95,105,19.95
74867AD200E41EDBA5D8B0C98DCD8052  ,74867AD200E41EDBA5D8B06B26F8C052  ,ARS          ,1506.54,1266,240.54
74867AD200E41EDBA5D8B0C98DCD8052  ,74867AD200E41EDBA5D8B06B26ED8052  ,ARS          ,1166.2,980,186.2
74867AD200E41EDBA5D8B0C98DCDA052  ,74867AD200E41EDBA5D8B06B26EDC052  ,RUB          ,165.41,139,26.41
74867AD200E41EDBA5D8B0C98DCDA052  ,74867AD200E41EDBA5D8B06B26F90052  ,RUB          ,35.7,30,5.7
74867AD200E41EDBA5D8B0C98DCDA052  ,74867AD200E41EDBA5D8B06B26F36052  ,RUB          ,1701.7,1430,271.7
74867AD200E41EDBA5D8B0C98DCDA052  ,74867AD200E41EDBA5D8B06B26EDC052  ,RUB          ,165.41,139,26.41
74867AD200E41EDBA5D8B0C98DCDA052  ,74867AD200E41EDBA5D8B06B26F90052  ,RUB          ,17.85,15,2.85
74867AD200E41EDBA5D8B0C98DCDA052  ,74867AD200E41EDBA5D8B06B26F36052  ,RUB          ,5105.1,4290,815.1
74867AD200E41EDBA5D8B0C98DCDC052  ,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,3484.32,2928,556.32
74867AD200E41EDBA5D8B0C98DCDC052  ,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,2853.62,2398,455.62
74867AD200E41EDBA5D8B0C98DCDC052  ,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,13.09,11,2.09
74867AD200E41EDBA5D8B0C98DCDC052  ,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,3484.32,2928,556.32
74867AD200E41EDBA5D8B0C98DCDC052  ,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,2853.62,2398,455.62
74867AD200E41EDBA5D8B0C98DCDC052  ,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,13.09,11,2.09
74867AD200E41EDBA5D8B0C98DCDC052  ,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,2322.88,1952,370.88
74867AD200E41EDBA5D8B0C98DCDC052  ,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,4280.43,3597,683.43
74867AD200E41EDBA5D8B0C98DCDC052  ,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,26.18,22,4.18
74867AD200E41EDBA5D8B0C98DCDE052  ,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,16.66,14,2.66
74867AD200E41EDBA5D8B0C98DCDE052  ,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,1736.21,1459,277.21
74867AD200E41EDBA5D8B0C98DCDE052  ,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,1544.62,1298,246.62
74867AD200E41EDBA5D8B0C98DCE0052  ,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,35.58,29.9,5.68
74867AD200E41EDBA5D8B0C98DCE0052  ,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,1428,1200,228
74867AD200E41EDBA5D8B0C98DCE2052  ,74867AD200E41EDBA5D8B06B26F18052  ,EUR          ,274.89,231,43.89
74867AD200E41EDBA5D8B0C98DCE2052  ,74867AD200E41EDBA5D8B06B26EBE052  ,EUR          ,7136.43,5997,1139.43
74867AD200E41EDBA5D8B0C98DCE2052  ,74867AD200E41EDBA5D8B06B26F72052  ,EUR          ,297.49,249.99,47.5
74867AD200E41EDBA5D8B0C98DCE2052  ,74867AD200E41EDBA5D8B06B26F18052  ,EUR          ,183.26,154,29.26
74867AD200E41EDBA5D8B0C98DCE4052  ,74867AD200E41EDBA5D8B06B26FA8052  ,EUR          ,1888.53,1587,301.53
74867AD200E41EDBA5D8B0C98DCE4052  ,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,653.31,549,104.31
74867AD200E41EDBA5D8B0C98DCE4052  ,74867AD200E41EDBA5D8B06B26EF4052  ,EUR          ,32.09,26.97,5.12
74867AD200E41EDBA5D8B0C98DCE4052  ,74867AD200E41EDBA5D8B06B26FA8052  ,EUR          ,1888.53,1587,301.53
74867AD200E41EDBA5D8B0C98DCE4052  ,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,653.31,549,104.31
74867AD200E41EDBA5D8B0C98DCE6052  ,74867AD200E41EDBA5D8B06B26EF8052  ,JPY          ,33.32,28,5.32
74867AD200E41EDBA5D8B0C98DCE6052  ,74867AD200E41EDBA5D8B06B26F52052  ,JPY          ,92.82,78,14.82
74867AD200E41EDBA5D8B0C98DCE6052  ,74867AD200E41EDBA5D8B06B26EF8052  ,JPY          ,33.32,28,5.32
74867AD200E41EDBA5D8B0C98DCE6052  ,74867AD200E41EDBA5D8B06B26F52052  ,JPY          ,92.82,78,14.82
74867AD200E41EDBA5D8B0C98DCE6052  ,74867AD200E41EDBA5D8B06B26EF8052  ,JPY          ,16.66,14,2.66
74867AD200E41EDBA5D8B0C98DCE6052  ,74867AD200E41EDBA5D8B06B26F52052  ,JPY          ,46.41,39,7.41
74867AD200E41EDBA5D8B0C98DCE6052  ,74867AD200E41EDBA5D8B06B26EF8052  ,JPY          ,33.32,28,5.32
74867AD200E41EDBA5D8B0C98DCE6052  ,74867AD200E41EDBA5D8B06B26F52052  ,JPY          ,139.23,117,22.23
74867AD200E41EDBA5D8B0C98DCE6052  ,74867AD200E41EDBA5D8B06B26EF8052  ,JPY          ,33.32,28,5.32
74867AD200E41EDBA5D8B0C98DCE8052  ,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,16.66,14,2.66
74867AD200E41EDBA5D8B0C98DCE8052  ,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,1736.21,1459,277.21
74867AD200E41EDBA5D8B0C98DCE8052  ,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,1544.62,1298,246.62
74867AD200E41EDBA5D8B0C98DCEA052  ,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,2424.03,2037,387.03
74867AD200E41EDBA5D8B0C98DCEA052  ,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,5351.43,4497,854.43
74867AD200E41EDBA5D8B0C98DCEC052  ,74867AD200E41EDBA5D8B06B26FA6052  ,USD          ,1959.93,1647,312.93
74867AD200E41EDBA5D8B0C98DCEC052  ,74867AD200E41EDBA5D8B06B26F4C052  ,USD          ,1959.93,1647,312.93
74867AD200E41EDBA5D8B0C98DCEC052  ,74867AD200E41EDBA5D8B06B26EF2052  ,USD          ,8.32,6.99,1.33
74867AD200E41EDBA5D8B0C98DCEC052  ,74867AD200E41EDBA5D8B06B26FA6052  ,USD          ,1306.62,1098,208.62
74867AD200E41EDBA5D8B0C98DCEE052  ,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,2424.03,2037,387.03
74867AD200E41EDBA5D8B0C98DCEE052  ,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,5351.43,4497,854.43
74867AD200E41EDBA5D8B0C98DCEE052  ,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,2424.03,2037,387.03
74867AD200E41EDBA5D8B0C98DCEE052  ,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,5351.43,4497,854.43
74867AD200E41EDBA5D8B0C98DCEE052  ,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,808.01,679,129.01
74867AD200E41EDBA5D8B0C98DCEE052  ,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,3567.62,2998,569.62
74867AD200E41EDBA5D8B0C98DCEE052  ,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,808.01,679,129.01
74867AD200E41EDBA5D8B0C98DCEE052  ,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,3567.62,2998,569.62
74867AD200E41EDBA5D8B0C98DCF0052  ,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,10.59,8.9,1.69
74867AD200E41EDBA5D8B0C98DCF0052  ,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,188.02,158,30.02
74867AD200E41EDBA5D8B0C98DCF0052  ,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,1218.56,1024,194.56
74867AD200E41EDBA5D8B0C98DCF0052  ,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,21.18,17.8,3.38
74867AD200E41EDBA5D8B0C98DCF0052  ,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,282.03,237,45.03
74867AD200E41EDBA5D8B0C98DCF0052  ,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,1218.56,1024,194.56
74867AD200E41EDBA5D8B0C98DCF0052  ,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,21.18,17.8,3.38
74867AD200E41EDBA5D8B0C98DCF0052  ,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,188.02,158,30.02
74867AD200E41EDBA5D8B0C98DCF0052  ,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,1827.84,1536,291.84
74867AD200E41EDBA5D8B0C98DCF0052  ,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,31.77,26.7,5.07
74867AD200E41EDBA5D8B0C98DCF2052  ,74867AD200E41EDBA5D8B06B26F2C052  ,CAD          ,116.62,98,18.62
74867AD200E41EDBA5D8B0C98DCF2052  ,74867AD200E41EDBA5D8B06B26ED2052  ,CAD          ,511.7,430,81.7
74867AD200E41EDBA5D8B0C98DCF2052  ,74867AD200E41EDBA5D8B06B26F86052  ,CAD          ,0,0,0
74867AD200E41EDBA5D8B0C98DCF2052  ,74867AD200E41EDBA5D8B06B26F2C052  ,CAD          ,116.62,98,18.62
74867AD200E41EDBA5D8B0C98DCF2052  ,74867AD200E41EDBA5D8B06B26ED2052  ,CAD          ,1023.4,860,163.4
74867AD200E41EDBA5D8B0C98DCF2052  ,74867AD200E41EDBA5D8B06B26F86052  ,CAD          ,0,0,0
74867AD200E41EDBA5D8B0C98DCF2052  ,74867AD200E41EDBA5D8B06B26F2C052  ,CAD          ,174.93,147,27.93
74867AD200E41EDBA5D8B0C98DCF2052  ,74867AD200E41EDBA5D8B06B26ED2052  ,CAD          ,1535.1,1290,245.1
74867AD200E41EDBA5D8B0C98DCF2052  ,74867AD200E41EDBA5D8B06B26F86052  ,CAD          ,0,0,0
74867AD200E41EDBA5D8B0C98DCF2052  ,74867AD200E41EDBA5D8B06B26F2C052  ,CAD          ,174.93,147,27.93
74867AD200E41EDBA5D8B0C98DCF4052  ,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,1827.84,1536,291.84
74867AD200E41EDBA5D8B0C98DCF4052  ,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,10.59,8.9,1.69
74867AD200E41EDBA5D8B0C98DCF4052  ,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,188.02,158,30.02
74867AD200E41EDBA5D8B0C98DCF4052  ,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,1218.56,1024,194.56
74867AD200E41EDBA5D8B0C98DCF4052  ,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,10.59,8.9,1.69
74867AD200E41EDBA5D8B0C98DCF4052  ,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,188.02,158,30.02
74867AD200E41EDBA5D8B0C98DCF4052  ,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,609.28,512,97.28
74867AD200E41EDBA5D8B0C98DCF4052  ,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,21.18,17.8,3.38
74867AD200E41EDBA5D8B0C98DCF6052  ,74867AD200E41EDBA5D8B06B26EF0052  ,CHF          ,92.82,78,14.82
74867AD200E41EDBA5D8B0C98DCF6052  ,74867AD200E41EDBA5D8B06B26F4A052  ,CHF          ,1959.93,1647,312.93
74867AD200E41EDBA5D8B0C98DCF6052  ,74867AD200E41EDBA5D8B06B26FA4052  ,CHF          ,1959.93,1647,312.93
74867AD200E41EDBA5D8B0C98DCF6052  ,74867AD200E41EDBA5D8B06B26EF0052  ,CHF          ,30.94,26,4.94
74867AD200E41EDBA5D8B0C98DCF6052  ,74867AD200E41EDBA5D8B06B26F4A052  ,CHF          ,653.31,549,104.31
74867AD200E41EDBA5D8B0C98DCF8052  ,74867AD200E41EDBA5D8B06B26EBE052  ,EUR          ,4757.62,3998,759.62
74867AD200E41EDBA5D8B0C98DCF8052  ,74867AD200E41EDBA5D8B06B26F72052  ,EUR          ,297.49,249.99,47.5
74867AD200E41EDBA5D8B0C98DCF8052  ,74867AD200E41EDBA5D8B06B26F18052  ,EUR          ,183.26,154,29.26
74867AD200E41EDBA5D8B0C98DCF8052  ,74867AD200E41EDBA5D8B06B26EBE052  ,EUR          ,2378.81,1999,379.81
74867AD200E41EDBA5D8B0C98DCF8052  ,74867AD200E41EDBA5D8B06B26F72052  ,EUR          ,892.46,749.97,142.49
74867AD200E41EDBA5D8B0C98DCFA052  ,74867AD200E41EDBA5D8B06B26F26052  ,GBP          ,46.41,39,7.41
74867AD200E41EDBA5D8B0C98DCFA052  ,74867AD200E41EDBA5D8B06B26F80052  ,GBP          ,2377.62,1998,379.62
74867AD200E41EDBA5D8B0C98DCFA052  ,74867AD200E41EDBA5D8B06B26ECC052  ,GBP          ,678.3,570,108.3
74867AD200E41EDBA5D8B0C98DCFA052  ,74867AD200E41EDBA5D8B06B26F26052  ,GBP          ,139.23,117,22.23
74867AD200E41EDBA5D8B0C98DCFA052  ,74867AD200E41EDBA5D8B06B26F80052  ,GBP          ,2377.62,1998,379.62
74867AD200E41EDBA5D8B0C98DCFA052  ,74867AD200E41EDBA5D8B06B26ECC052  ,GBP          ,678.3,570,108.3
74867AD200E41EDBA5D8B0C98DCFA052  ,74867AD200E41EDBA5D8B06B26F26052  ,GBP          ,139.23,117,22.23
74867AD200E41EDBA5D8B0C98DCFC052  ,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,963.9,810,153.9
74867AD200E41EDBA5D8B0C98DCFC052  ,74867AD200E41EDBA5D8B06B26EEE052  ,CAD          ,19.04,16,3.04
74867AD200E41EDBA5D8B0C98DCFC052  ,74867AD200E41EDBA5D8B06B26F48052  ,CAD          ,1959.93,1647,312.93
74867AD200E41EDBA5D8B0C98DCFE052  ,74867AD200E41EDBA5D8B06B26FA6052  ,USD          ,1306.62,1098,208.62
74867AD200E41EDBA5D8B0C98DCFE052  ,74867AD200E41EDBA5D8B06B26F4C052  ,USD          ,1959.93,1647,312.93
74867AD200E41EDBA5D8B0C98DCFE052  ,74867AD200E41EDBA5D8B06B26EF2052  ,USD          ,8.32,6.99,1.33
74867AD200E41EDBA5D8B0C98DCFE052  ,74867AD200E41EDBA5D8B06B26FA6052  ,USD          ,1306.62,1098,208.62
74867AD200E41EDBA5D8B0C98DCFE052  ,74867AD200E41EDBA5D8B06B26F4C052  ,USD          ,1306.62,1098,208.62
74867AD200E41EDBA5D8B0C98DCFE052  ,74867AD200E41EDBA5D8B06B26EF2052  ,USD          ,8.32,6.99,1.33
74867AD200E41EDBA5D8B0C98DCFE052  ,74867AD200E41EDBA5D8B06B26FA6052  ,USD          ,1959.93,1647,312.93
74867AD200E41EDBA5D8B0C98DCFE052  ,74867AD200E41EDBA5D8B06B26F4C052  ,USD          ,653.31,549,104.31
74867AD200E41EDBA5D8B0C98DD00052  ,74867AD200E41EDBA5D8B06B26ED8052  ,ARS          ,1166.2,980,186.2
74867AD200E41EDBA5D8B0C98DD00052  ,74867AD200E41EDBA5D8B06B26F32052  ,ARS          ,83.3,70,13.3
74867AD200E41EDBA5D8B0C98DD00052  ,74867AD200E41EDBA5D8B06B26F8C052  ,ARS          ,1506.54,1266,240.54
74867AD200E41EDBA5D8B0C98DD00052  ,74867AD200E41EDBA5D8B06B26ED8052  ,ARS          ,1749.3,1470,279.3
74867AD200E41EDBA5D8B0C98DD00052  ,74867AD200E41EDBA5D8B06B26F32052  ,ARS          ,41.65,35,6.65
74867AD200E41EDBA5D8B0C98DD00052  ,74867AD200E41EDBA5D8B06B26F8C052  ,ARS          ,1506.54,1266,240.54
74867AD200E41EDBA5D8B0C98DD02052  ,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,402.22,338,64.22
74867AD200E41EDBA5D8B0C98DD02052  ,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,309.4,260,49.4
74867AD200E41EDBA5D8B0C98DD02052  ,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,402.22,338,64.22
74867AD200E41EDBA5D8B0C98DD04052  ,74867AD200E41EDBA5D8B06B26F50052  ,USD          ,116.62,98,18.62
74867AD200E41EDBA5D8B0C98DD04052  ,74867AD200E41EDBA5D8B06B26EF6052  ,USD          ,30.92,25.98,4.94
74867AD200E41EDBA5D8B0C98DD04052  ,74867AD200E41EDBA5D8B06B26F50052  ,USD          ,174.93,147,27.93
74867AD200E41EDBA5D8B0C98DD04052  ,74867AD200E41EDBA5D8B06B26EF6052  ,USD          ,30.92,25.98,4.94
74867AD200E41EDBA5D8B0C98DD04052  ,74867AD200E41EDBA5D8B06B26F50052  ,USD          ,116.62,98,18.62
74867AD200E41EDBA5D8B0C98DD04052  ,74867AD200E41EDBA5D8B06B26EF6052  ,USD          ,15.46,12.99,2.47
74867AD200E41EDBA5D8B0C98DD04052  ,74867AD200E41EDBA5D8B06B26F50052  ,USD          ,174.93,147,27.93
74867AD200E41EDBA5D8B0C98DD06052  ,74867AD200E41EDBA5D8B06B26F26052  ,GBP          ,46.41,39,7.41
74867AD200E41EDBA5D8B0C98DD06052  ,74867AD200E41EDBA5D8B06B26F80052  ,GBP          ,3566.43,2997,569.43
74867AD200E41EDBA5D8B0C98DD06052  ,74867AD200E41EDBA5D8B06B26ECC052  ,GBP          ,1017.45,855,162.45
74867AD200E41EDBA5D8B0C98DD06052  ,74867AD200E41EDBA5D8B06B26F26052  ,GBP          ,46.41,39,7.41
74867AD200E41EDBA5D8B0C98DD08052  ,74867AD200E41EDBA5D8B06B26FA8052  ,EUR          ,1259.02,1058,201.02
74867AD200E41EDBA5D8B0C98DD08052  ,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,1306.62,1098,208.62
74867AD200E41EDBA5D8B0C98DD08052  ,74867AD200E41EDBA5D8B06B26EF4052  ,EUR          ,21.4,17.98,3.42
74867AD200E41EDBA5D8B0C98DD08052  ,74867AD200E41EDBA5D8B06B26FA8052  ,EUR          ,1888.53,1587,301.53
74867AD200E41EDBA5D8B0C98DD08052  ,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,1306.62,1098,208.62
74867AD200E41EDBA5D8B0C98DD08052  ,74867AD200E41EDBA5D8B06B26EF4052  ,EUR          ,21.4,17.98,3.42
74867AD200E41EDBA5D8B0C98DD08052  ,74867AD200E41EDBA5D8B06B26FA8052  ,EUR          ,629.51,529,100.51
74867AD200E41EDBA5D8B0C98DD08052  ,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,1306.62,1098,208.62
74867AD200E41EDBA5D8B0C98DD08052  ,74867AD200E41EDBA5D8B06B26EF4052  ,EUR          ,32.09,26.97,5.12
74867AD200E41EDBA5D8B0C98DD0A052  ,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,35.69,29.99,5.7
74867AD200E41EDBA5D8B0C98DD0A052  ,74867AD200E41EDBA5D8B06B26EB8052  ,USD          ,5604.9,4710,894.9
74867AD200E41EDBA5D8B0C98DD0A052  ,74867AD200E41EDBA5D8B06B26F12052  ,USD          ,213.96,179.8,34.16
74867AD200E41EDBA5D8B0C98DD0A052  ,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,71.38,59.98,11.4
74867AD200E41EDBA5D8B0C98DD0A052  ,74867AD200E41EDBA5D8B06B26EB8052  ,USD          ,5604.9,4710,894.9
74867AD200E41EDBA5D8B0C98DD0A052  ,74867AD200E41EDBA5D8B06B26F12052  ,USD          ,213.96,179.8,34.16
74867AD200E41EDBA5D8B0C98DD0A052  ,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,71.38,59.98,11.4
74867AD200E41EDBA5D8B0C98DD0C052  ,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,1057.91,889,168.91
74867AD200E41EDBA5D8B0C98DD0C052  ,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,449.82,378,71.82
74867AD200E41EDBA5D8B0C98DD0C052  ,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,1057.91,889,168.91
74867AD200E41EDBA5D8B0C98DD0C052  ,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,224.91,189,35.91
74867AD200E41EDBA5D8B0C98DD0C052  ,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,1057.91,889,168.91
74867AD200E41EDBA5D8B0C98DD0C052  ,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,674.73,567,107.73
74867AD200E41EDBA5D8B0C98DD0E052  ,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,892.5,750,142.5
74867AD200E41EDBA5D8B0C98DD0E052  ,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,2139.62,1798,341.62
74867AD200E41EDBA5D8B0C98DD0E052  ,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,16.66,14,2.66
74867AD200E41EDBA5D8B0C98DD0E052  ,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,892.5,750,142.5
74867AD200E41EDBA5D8B0C98DD0E052  ,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,2139.62,1798,341.62
74867AD200E41EDBA5D8B0C98DD0E052  ,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,16.66,14,2.66
74867AD200E41EDBA5D8B0C98DD0E052  ,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,595,500,95
74867AD200E41EDBA5D8B0C98DD0E052  ,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,3209.43,2697,512.43
74867AD200E41EDBA5D8B0C98DD0E052  ,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,33.32,28,5.32
74867AD200E41EDBA5D8B0C98DD10052  ,74867AD200E41EDBA5D8B06B26F76052  ,EUR          ,2856,2400,456
74867AD200E41EDBA5D8B0C98DD10052  ,74867AD200E41EDBA5D8B06B26F1C052  ,EUR          ,34.51,29,5.51
74867AD200E41EDBA5D8B0C98DD10052  ,74867AD200E41EDBA5D8B06B26EC2052  ,EUR          ,1092.42,918,174.42
74867AD200E41EDBA5D8B0C98DD12052  ,74867AD200E41EDBA5D8B06B26F3A052  ,EUR          ,2854.81,2399,455.81
74867AD200E41EDBA5D8B0C98DD12052  ,74867AD200E41EDBA5D8B06B26EE0052  ,EUR          ,404.6,340,64.6
